country,video_id,clickbaitiness_score
US,dWxS9_OwC8Y,27.28
US,WkZVm_o3Sy4,85.6
US,6VoJHrdoIJw,10.18
US,7N_tNfBxCxE,37.39
US,Uvh3v1BkJ-A,10.92
US,Nl6YEW1s7x8,69.7
US,98ixGAcR1T4,89.83
US,p-W9SnUM7u8,0.85
US,A9R5tJPbcKI,49.52
US,0eOtSEkLVtw,86.68
US,Y62ExbHI4Yk,41.85
US,vvuj7-xspns,23.22
US,RNA516fNpuw,7.14
US,MdZmi9HGd9w,6.02
US,WbgIREVg2JU,3.83
US,iXcqpJQD5II,21.68
US,3S6HQGHqQa0,22.64
US,EsBjHXCG4Us,64.8
US,OX1ssH93th8,1.71
US,A9QDgSTVhyM,50.32
US,0NWKUHl6JLY,2.37
US,U0W_rpvm3Ys,2.22
US,VA_P3p7MI98,66.12
US,jj6ibow2tdw,9.32
US,gLswXiRLdkA,90.07
US,tOFkFZbPdnQ,52.83
US,eSHe32cEKqI,1.1
US,Dtp6sO2tU0k,82.77
US,XQmI7hTE4Jw,11.03
US,YiSsAjNtsFc,61.81
US,KozDGo0bsJA,78.07
US,WLeUt-jBE4Y,74.73
US,IIyZuKN2j7U,1.28
US,B-PVT_rclnM,1.89
US,IvAvHjYoLUU,78.71
US,dwEKqAwoz0Y,1.95
US,sfxilYIycTc,12.66
US,H-kKZujl8CI,49.54
US,rJQYzX6Bgio,81.3
US,jTW5_KvkGoE,23.51
US,sNgByUWwFKU,0.25
US,36YFQTFzZwU,4.01
US,hV-yHbbrKRA,15.89
US,TX0UsGn0GPc,63.23
US,5EF5Curjr8k,50.8
US,IOLzpBzUXZs,36.24
US,BfbIoUMdKZ0,20.24
US,bij-JjzCa7o,7.53
US,8mQelXnPxUQ,80.9
US,jibff9m0SjQ,16.42
US,Zvg6b6q1s-Y,6.78
US,8ENIIcMmeD0,31.64
US,3UoKswz6OQc,40.49
US,NsUQU3r2nsM,86.42
US,9PhM-zCmTFs,8.62
US,TOdGYZ20oSc,56.31
US,_pxQcHAMi1E,94.61
US,zOLbPvwK7-Q,2.32
US,e-XM8pek6Kg,33.6
US,4GZBn4_SfQQ,15.59
US,tfNzMKvoVOU,73.2
US,rf3iHqE240I,71.43
US,Ew-3-8itpjc,4.04
US,9NkHIv25IH4,89.96
US,MTf2X6EHyLQ,54.05
US,8bqvu8eFZss,3.14
US,iJPjFddLOxo,25.81
US,x1l-HRvwnB4,76.13
US,x2u-KEex34A,2.24
US,ifkRhaEDzzo,60.93
US,5SkwvwSydmk,13.06
US,QsLmJq8cHlA,9.35
US,qPZ38A7nhqY,93.21
US,gTRRvvE3HiU,46.32
US,oYL6kldXWkg,14.0
US,ZsvViZgVXL8,2.48
US,6ijnv-jNhUA,66.16
US,raJMFayG5UA,7.5
US,DgljcMqPG98,14.34
US,G7yP4-ofcFQ,10.02
US,eZQdQ5pV6EE,17.45
US,oPM3jxnoqhk,36.07
US,Z-0bYA5iZDo,33.49
US,vglAsbxMX_Q,83.3
US,ZAzk_L70t1s,65.01
US,jVlfNd3fxMY,69.43
US,lJFqvRwOiis,34.49
US,QFfEtKvXMAs,50.69
US,odHhIVjDgq8,61.37
US,6xUnndUTDBQ,6.92
US,XkGTE4WMMko,98.53
US,RgbNxb08jXA,13.99
US,17x4Auq4Tw4,11.09
US,V8d6oQPQmX0,30.09
US,9OeZYhjyweQ,91.14
US,sJzWZ1yXpek,14.41
US,f3uZxD39awA,2.16
US,X_tYrnv_o6A,90.33
US,kG41zm8HGSE,83.35
US,LqSkYMmyUWU,15.29
US,ya6CQrFacIY,31.33
US,aPrpWFl2eik,44.86
US,6vbFe6F48Uo,89.65
US,M61Vt1C69JA,17.63
US,t8aPNtKYABk,43.75
US,mEAZB6QEJwQ,1.83
US,xwXP7vB4mlY,61.36
US,r2H8Oqm1eQ4,93.52
US,uI9G_fZRLWM,5.65
US,zGoE6Hco4jE,75.34
US,rX61Rpc7zWg,17.08
US,dAyg7C2-mjQ,61.02
US,Evz-ZQC8wss,20.89
US,91Q0kddGWLc,0.46
US,F0ZdMq0n8-Y,50.01
US,d99_h30swtM,75.89
US,VeXoFFxxUyc,19.2
US,I5X3vC-XsU0,2.43
US,BlHVpQfxJt4,6.0
US,YlpXoQEqBWI,99.74
US,15uSD6tHi2I,2.49
US,4KyWP5fWOEs,67.86
US,nHaBEgkMQVw,25.57
US,fQjGRb4-IQM,74.09
US,CIsfY7S_Uw0,97.21
US,BcruuWQ2_9Q,88.24
US,RfFcaV5O7SU,64.51
US,zPm4rR1cmzU,86.6
US,JwivtxQEmc8,78.53
US,Z2Y8jGrkrDc,60.62
US,_v-hzc6blGI,46.39
US,O6K0ZPRqzFU,79.6
US,tJFk9dPdxO0,1.31
US,LzuDyq0-1LM,20.18
US,Lwfhn_MiTTg,63.87
US,8SxMEqwKVUs,7.65
US,Yz_VzJ4_OOo,97.83
US,8WbxbqwdWog,77.36
US,WpTjFhA09kQ,56.87
US,d-NCySETRIc,0.86
US,_Ihg1_3-0os,82.07
US,KXPFrjp3yF0,72.65
US,WIWb8f1WIyQ,30.15
US,-W6v2_0evUU,76.18
US,xL_qpDkF5A8,5.8
US,ieRXuTkbWEw,83.64
US,C4YNcqNF4hg,95.53
US,Ud5Lq7D5YvU,70.45
US,Vp40y-048MA,0.97
US,BWYA0CYJV74,41.91
US,NEmFS50lsTw,94.06
US,bR1d8l92Q8Q,24.76
US,je_0dC12gOs,6.01
US,DjLr06pne6Q,3.07
US,C2-bOy3H6Ss,86.59
US,T9NzhjcPsQQ,35.54
US,olf9d8JvrA8,89.47
US,yNfI81Am8YM,40.24
US,cXOZLskXCog,64.73
US,TteS6q20VUY,64.28
US,hVOjyy5NuFY,97.8
US,-AY-HC4sUGU,17.69
US,Fr0wEsISRUw,4.41
US,bH8fQoYfZe8,1.7
US,mkz1zoo15zI,10.41
US,vbaDqD_eBug,1.21
US,GyvRamX1VyA,60.3
US,mBMxFIEub34,13.41
US,CxC161GvMPc,50.46
US,iDN7xlv3xxM,69.29
US,e5IRkF20JmU,34.08
US,tp6wtD9jGyA,9.76
US,iPf_ifCKftc,8.29
US,pH7VfJDq7f4,9.03
US,xNGFSEcRSZI,9.64
US,NRs3YCJDBAs,66.8
US,-TQpVg4vcrk,86.59
US,vvUe5hNEXwE,2.25
US,rU1lSmDbRZU,16.96
US,F-j_6IuaYfw,60.55
US,YEGhKwpEKEw,78.77
US,9vDdx1dba6c,24.33
US,2XQft9iwSqg,92.35
US,Bmn2STJUWJs,71.8
US,DhwwTxTh5To,17.8
US,eKwAib6LosM,61.98
US,qOvMazijKMA,2.27
US,in5TfQfUIBY,9.78
US,mh_hSkw9n_Y,14.2
US,iuBPpEkUi8I,45.69
US,ffgzh93MdQM,11.82
US,MC5bNVTMxyQ,7.61
US,p2hJxyF7mok,1.66
US,md0K_eRSHAE,54.75
US,cIkEjFiUqwU,0.11
US,UO5ktwPXsyM,31.3
US,AQxBqfy4Faw,33.76
US,VlOq_4lmpzE,0.74
US,BEweWXa5Twk,4.74
US,teA0Z7ltRSY,92.34
US,agKDPntMv-E,1.08
US,NtFe5PM87BU,17.45
US,R_5Qfc7APQs,88.18
US,yZMRXTmFzPs,17.61
US,Np0LMwqtOVM,3.64
US,M2YwkAWg0_g,14.46
US,TTogFxTu_vA,88.73
US,8gE6cek7F30,40.36
US,ar8S6virCwM,6.84
US,qEEtzzi1EII,2.29
US,scI7dYdlzuY,5.01
US,6HOO1d3ltA8,88.86
US,BQGpIPZx0qc,0.35
US,F8JCh0owT4w,6.97
US,zeO4C8e4pjw,51.69
US,pwYa2LyCans,94.12
US,G8gJ4RTBxcg,12.36
US,OfHYnyllqec,92.17
US,_rBaHuQi9gQ,45.41
US,aQzai9oXb-g,16.01
US,jehMXPadHS0,0.34
US,pylyPL64uxk,51.06
US,SpdgahDp2Wg,66.96
US,bYXM3uz1bjM,27.89
US,Zb0wnYnrMHg,57.04
US,Sqbv7cCM5AI,4.07
US,izwomieBwG0,5.56
US,07Um1PY_P4o,91.36
US,mH-Sx0lEGjA,80.09
US,YfOHh5mt9SM,81.74
US,KtlERZ5WnaU,15.17
US,BO_g-ncp5wE,88.05
US,OPtomB--3Ss,97.82
US,9qlF_9PNhJs,11.9
US,mmP1aHJjJ-U,2.68
US,zZ9FciUx6gs,23.38
US,DTDnD3MYwuk,25.21
US,iZpxzfMkVzM,73.79
US,97Gh0LRdKu4,1.46
US,htBvEmGPhAc,96.24
US,MjSZs_uOWxg,37.13
US,OPbtnEXZ1H0,10.01
US,NIf8LjND67Y,27.0
US,cPSpmSXNy_A,9.41
US,_yiQHtBFYkg,23.25
US,-txKpma65ZU,1.61
US,4E0Fhct08QM,44.97
US,mNj27CgDAhQ,66.25
US,AFC5RaH4xMg,85.63
US,kOsl3cmK3zg,52.38
US,G_Pu00NmJfg,2.17
US,2RsVpR_X5hE,52.33
US,1bSDtlARvPI,49.02
US,deJYRvucj2w,59.47
US,yQR3OCRZqTk,57.81
US,VSVXhc5LlII,21.25
US,Sbp8MmSc2kQ,80.57
US,iNT-tPrz4OM,93.79
US,3bzlb22qTvE,13.93
US,suqecwk9pdw,9.13
US,pi0ePRY7TSc,95.89
US,5Smb3tZD1Qc,9.71
US,2X9eJF1nLiY,74.71
US,iKjEoPA0LlY,35.72
US,3Sa8G-VR13Q,67.32
US,jsnyz__pc5M,40.89
US,zNZJNlx4P80,97.35
US,EajOkkJ80uc,92.24
US,geeTiovdXLQ,8.0
US,nZM9Ko806Bg,35.68
US,nCMGU846iTI,0.46
US,4FkEYUPr2gg,38.53
US,4LlQwTgB5Rc,57.29
US,SpC8U30Hnrs,99.47
US,_wNZbgBPz1Q,39.32
US,EbuCLC_wVlM,11.18
US,yleuZbY8rKk,1.05
US,3pCCjHDPq6U,83.11
US,xfi2eRAokc8,64.66
US,B8R148hFxPw,27.04
US,nk3a7zq84Co,53.92
US,9FVkXIj-wLQ,90.37
US,phiDj5nlF5c,67.66
US,bweX9_u7S0Y,0.41
US,4sXyLTk0IAQ,96.8
US,7HIt7pA4WqY,33.27
US,-mvfLtZTe3Q,30.92
US,szs2GAYwMHo,28.19
US,3Zew8pLSlwQ,8.42
US,GhcqN2FDAnA,94.37
US,SSM4cT0chPU,84.34
US,Wv0MKHbtcQQ,65.72
US,QXcbVHFE2bo,46.73
US,PaJCFHXcWmM,17.94
US,ym4MWosKD6M,45.18
US,PWIp2GTZwCQ,28.69
US,-VgOGzBcMIg,35.18
US,osBrGeRCVqY,0.5
US,WI06POju7UQ,41.71
US,AJUiQU8-w8E,60.53
US,M-Rl_kUU4vk,3.06
US,ZWGh7si0Y50,0.55
US,lWyRTOABEq4,19.21
US,Gnxv9OH-giQ,21.42
US,IfYRzxeMdGs,77.66
US,aj_8zEqGh0M,4.55
US,-4s2MeUgduo,72.19
US,sfMwXjNo3Rs,98.62
US,_ASpoeFRTZ0,99.89
US,_suPAag6_i8,0.75
US,SW3X7-gk8q0,79.26
US,7Tivcf-zIOU,5.39
US,p5HH2UfZ2wE,35.82
US,kavxsXhzD48,19.71
US,faYA_upR_a0,11.78
US,X58fcXjR-pg,7.96
US,sfMwXjNo3Rs,98.62
US,taxAD2LePy8,14.07
US,7vLYNDTqpvQ,93.56
US,nk-_RJcWd4M,90.56
US,H5Su_JEpDaE,4.22
US,JckuMy_aYso,73.93
US,QAt8kU3TQfQ,85.67
US,LHUKKrcXfJs,97.49
US,lpFEpDPf490,43.86
US,bnfwClgheF0,69.63
US,M84oouivF7k,22.77
US,4_aR3HqFrr0,9.26
US,aHuIyhO7dtw,59.03
US,NkgW3SLLZgU,2.79
US,LeWtF5y9-6Q,88.64
US,OVnxBcS5qWo,47.68
US,eAyxMv4IBH8,0.92
US,xejjA2AFO5I,0.86
US,PJ9jj08bR38,12.13
US,pqzopUurZPc,11.72
US,TN7LvuEpDIE,18.29
US,oidnwPIeqsI,2.19
US,Vfugwq2uoa0,0.65
US,CA6A3ZlGlH8,2.29
US,LE7QEIy-6NE,64.83
US,9fed80dZ5wM,34.03
US,6ZJghIk7_VA,93.49
US,bVMVxJJ7P8M,24.65
US,nUnJQWO4YJY,17.85
US,ukqJTaHm-xc,94.29
US,5mar5AHglGI,39.69
US,hbcH02YynOA,25.89
US,3SqtO2VXsPI,1.96
US,Wff1pf2EdS4,88.92
US,E7zFj4iUn0U,2.53
US,-py2awmME8s,0.93
US,GLrSJJRKrDU,89.94
US,QSFmuI-DAK4,1.02
US,eNSN6qet1kE,33.93
US,o7f1HVFpRPI,1.71
US,kZYKnREz9Vo,19.95
US,Wo5XO8Y8lzE,80.65
US,KRc50VFUsTk,2.25
US,d2TrEsA3nzg,34.67
US,l2StCpw8z-s,32.07
US,lHxZlnj6yKQ,66.23
US,7dKownfx75E,2.41
US,Kpxn9nl02qg,31.71
US,TxGmy416VRs,38.51
US,bazp-LVqlK8,7.08
US,1HJkmKODN4Y,3.65
US,U5nrrnAukwI,2.65
US,s3ChukSDGRU,95.41
US,0Q0_xFYpYL4,52.2
US,OCLaeBAkFAY,72.69
US,v-vx6GpTBkc,54.75
US,xgtLKeCkCiw,12.09
US,LX0wFKvticI,14.31
US,LqF3QRp3VCE,60.31
US,2afSbqlp5HU,9.38
US,-NcG4L0pwvE,97.74
US,CiaoTcPpbDE,1.4
US,WIp-QvvbsEw,55.84
US,ZYXIAzqOgoY,62.83
US,4Cc-U8uhXYk,28.77
US,qETfaJXx22g,68.16
US,uljtvXrkdbc,9.95
US,wd_JwfXgFHk,3.32
US,8uArRFr7_YY,19.98
US,svi8VheVPrc,20.3
US,4wIBCoxuOJ0,13.03
US,9Z26NYFJizI,97.46
US,JJgiKhhpGvQ,7.09
US,lzZadh-D8Tk,7.48
US,AcoALQl7jfA,15.18
US,1kEoS9WwpmA,13.62
US,JrFiNSueT3Y,87.96
US,e5N_Tq1EtRQ,0.94
US,YyGq2vjv7Qs,19.95
US,tFUKsthR-Ts,36.64
US,b9lb2x_OHOk,44.52
US,1A_aWbz6D5A,40.18
US,HCIqTAFRkko,29.31
US,MtJFuT0KFq4,94.37
US,SbnJwF7GrWg,21.01
US,iXfHlch1Lso,37.22
US,NuhhbcLyWWo,69.59
US,7FA21oJ3-hw,84.69
US,aJ9XruZm_Hg,29.14
US,kNg_RFDYpTw,7.85
US,KQkkgD2p3Ow,49.07
US,oaU82_uGTQg,48.43
US,nQtcl7kCkzg,65.17
US,rN7UMUQorRk,87.31
US,gAcvbGuqG0Q,14.59
US,UXm1xHECZu0,47.81
US,vKbyfdJXoDg,4.37
US,80L97nV_vQc,76.07
US,wd8h1iND_ys,43.66
US,RHzylDQ4wKE,45.76
US,GKJQ5J1jXFw,10.34
US,P85a37YTsuU,9.79
US,DJMyDoYkioY,0.6
US,aDBMVKtcG2Q,72.01
US,jpH-8HiMCRI,69.52
US,e2ExvdtmIyU,10.15
US,5gZWna6RnCA,45.27
US,GSe7TFm1lBk,12.36
US,lY_0mkYDZDU,55.31
US,GFU-y2ldabU,92.31
US,Dzr9f-rkjnw,30.81
US,UYDAgS2Mr6M,12.36
US,VvEGctiW7io,2.76
US,EMTo2UqcnGg,0.47
US,wDl6MlgL8PM,24.28
US,dyUJN3skBlU,75.44
US,Hu5FZYlCfc8,92.77
US,nGv8FK28g4s,44.13
US,Gi56dSh8Fq8,73.12
US,_6lGaYh71g4,37.67
US,quouML5-UZI,12.62
US,pzPtlmzwajA,50.79
US,Nz0qoOgyWSQ,79.8
US,I-xZz2OabW0,7.7
US,sxQ0onDkFqQ,1.19
US,BQC09Mdn24w,82.41
US,Syar32OLFNE,96.81
US,T7H7uH2t854,92.35
US,lCuewNV_KyQ,36.64
US,hwQSOGrBYcI,54.38
US,3hn14sIQc6E,21.92
US,v3Nv2R9Acec,45.29
US,DMT7EnJ_Kp8,0.68
US,xDsMX18qSfE,92.09
US,X2BfTXIwABo,0.98
US,Y-R3QdTGeLg,1.18
US,CTFZoz-mB5k,1.72
US,7P-PNa0bxQg,2.96
US,nVrkQyLS4oE,90.16
US,q3j6708kzEY,82.39
US,_vrcsnkXCI8,84.9
US,H4CkXh3FSo8,83.05
US,2TfXp8KDvKw,61.24
US,SFxZb-GHbrQ,0.25
US,-p2lhxUqMMQ,4.49
US,_rPgJ_CgiZM,0.56
US,1DRhHMy-D4E,52.22
US,hFay0SVFxVI,29.24
US,lHNmUUi6LzM,87.82
US,83paNSKdfNM,19.08
US,q32oFOjlWh8,85.8
US,9sbnGfWaOwQ,0.97
US,4hrrK3rXrR0,0.2
US,P21a5Uty-uc,79.81
US,VhexfxLPgTE,38.21
US,uiZprtMUyCM,1.68
US,V1LBWKqQpfI,20.43
US,ccQJq3gGt4o,34.62
US,yW6ORWYn3g0,87.67
US,oxd0unpN_Hw,17.21
US,4BiWtH0HywY,57.99
US,0tO_l_Ed5Rs,10.42
US,WBxwX1myxqc,15.81
US,lXfHgFRkOqE,67.16
US,VY_77F8TXe8,3.97
US,cDjYY7nW7cY,5.69
US,S0OICOBR19Q,87.59
US,b3ofgTrsXPI,12.01
US,_dhneCO4YEE,0.8
US,aEM1Zelai1k,15.22
US,dZWNPEC6SIw,74.55
US,QZTExTxX1uA,89.74
US,tojsUHxmOrQ,6.56
US,XMdBA8KkQiY,87.01
US,mNhxFzR25Rs,40.77
US,yko-YmuDm7E,2.91
US,CV0J3Bq3BIc,2.18
US,CfvTmIEN2Hc,25.18
US,NOciiz9WK5Y,7.74
US,6VJYkH1WfKc,2.2
US,QWz3auJ78ik,87.65
US,oRQ4cTsr3_c,1.16
US,MyEqfBkzESU,43.25
US,ZLgE9FBOtTY,72.76
US,cgYHbIEZWW8,30.73
US,1HBvOZlvj_w,0.52
US,0H-JHIGRRNM,81.69
US,RxlSl-kG3qg,6.3
US,_C14eXiZQWo,2.79
US,KHeAmpahI08,35.86
US,al2l6YLt7cg,9.51
US,fp84YC6M-C0,23.49
US,KIEVOMxKWxc,24.26
US,AU9I1MX0c2s,16.78
US,6mkLWGy6Y3k,9.07
US,2NpetP71B1o,8.07
US,2A4ZlxAk8dQ,0.58
US,qInSq2g4nmk,44.22
US,GCTyFp0PpHE,10.27
US,Jiia2IcFwqk,83.14
US,0EbFotkXOiA,5.18
US,Lx_rI8ACqsc,2.03
US,VbunGI4fryc,91.41
US,-39ysKKpE7I,4.01
US,SSM4cT0chPU,93.54
US,w-TSI1O4yGM,10.81
US,IYhwU5Q5mkA,70.01
US,PcrVm1qEJyA,46.94
US,YBgabneSziQ,40.65
US,PC1iHFQ0zEk,93.1
US,6SjslBAJkJI,15.0
US,tUg-WLRdRv0,41.83
US,gB_7KBTfaw8,25.93
US,eMV_WNJkflM,39.5
US,U5EDORs8Jkk,3.88
US,PUvVjWR3zTQ,28.53
US,qxVQ7ZEG1RU,46.73
US,XIxZLrruFpg,13.35
US,ESyJop31cmY,6.47
US,YVfyYrEmzgM,84.7
US,dQLlS4l1UJk,47.4
US,X7flefV8tec,59.64
US,Mp_lLZEEXVI,78.18
US,-oCQn2VkStI,71.82
US,5UL5wZJPLEg,19.19
US,zUrDUxh5xS0,96.98
US,H7MRHuzCNvM,6.62
US,hivGryRKGvk,44.87
US,zy0b9e40tK8,0.71
US,lcvOVZ_ILrs,3.96
US,rXbKeHAoA84,87.44
US,qhuKvMRqsk8,36.71
US,88kkrRv1UgI,98.43
US,E9eAshaPvYw,23.72
US,gx3S73InQ04,2.11
US,inFGj1IyIwk,0.8
US,BL4dnvBytLA,11.44
US,ChqXsD5L8Ac,84.21
US,w6rzRBHy1tk,84.36
US,4FgV0yBZG6E,58.66
US,KQT32vW61eI,15.77
US,jQF5Q3773uk,93.22
US,QzT0lJPLbdQ,95.48
US,0MyCrMrkMFo,4.45
US,6d6SmcYcP_U,81.11
US,HbNYuOTaYFs,36.04
US,nPtNK9kitO4,21.09
US,-3h4Xt9No9o,34.46
US,JYnNlHQzYTY,45.8
US,g0xVbwXs9jo,12.4
US,6GT7PrIIS5I,18.51
US,1oFQ76ctfS0,3.03
US,k_aT3jAK_QU,26.71
US,wA6_Z2X-ut8,6.45
US,P7WRXaxu1u4,36.91
US,ZAQs-ctOqXQ,9.48
US,HxuRKqGx0Ik,21.92
US,JpR_JaVguBk,34.96
US,LK3Yz9UpP_A,4.07
US,W8vXDp7NuFs,0.09
US,yRCsqCC7PFg,76.26
US,9bAiXJoNdy0,64.83
US,wfkZ2gXl2ak,99.31
US,p2EY93WfBQk,2.49
US,vxfJbW6KDp4,21.79
US,O4gJFUzmR8E,81.03
US,OZv7qYZ43xQ,54.13
US,D8mu5AgUsPs,3.88
US,kl_jxVID3PE,3.07
US,NtmvX1T4cU0,98.64
US,bPJjU2Mpujs,3.98
US,zFYFHQq6dgs,96.57
US,V4kfrZSejVc,96.26
US,v85VNXT0Euk,4.02
US,KaTr8JC0hFA,3.65
US,iU4J2FF23Do,58.1
US,k55Hm59emgw,61.43
US,EZXu7RxBR0Y,34.7
US,5n32F7mS6Kk,25.27
US,uiA4B5Y63IQ,40.29
US,0I9vWjc9nao,3.14
US,92HCNclQOYo,12.36
US,6kyXZGyso8M,15.5
US,5HOijUtExiM,19.46
US,wamF2KUQKLA,34.5
US,BG0a04PX-zY,86.7
US,1U1u5aKU3AY,14.51
US,ife5Zij94_E,21.44
US,xyXscDJSHD0,4.54
US,iatq3Rn4vsg,38.93
US,7VC4zX1vDE4,4.23
US,1huD-o3abV8,33.74
US,1n4rqMnxaig,7.63
US,ydRw4zylmbw,68.44
US,U0Az4NHlzfc,54.11
US,i47zrx24dpY,81.23
US,8jp3SxojXpU,29.08
US,sQEJ1fZhgUc,59.0
US,LyyqqECQ1z4,67.55
US,1R0Xgq1bxZI,28.42
US,pgkaAzDMEYA,10.39
US,LnA4DGoihak,13.55
US,UYZ1WjJI1NM,33.85
US,8gcUmiOlM1M,0.29
US,PHWAZNkqwN4,6.4
US,5y0owYFTMno,1.3
US,eoBOueMfdcY,95.17
US,PT2fxswWSpQ,96.34
US,-R9F2_D76TE,24.44
US,RUApBid9vnE,9.15
US,mwpHSMv1pI4,12.08
US,trW9rxpSBxA,1.84
US,1640fZpYBSY,66.13
US,gtprpculjrQ,37.64
US,D2UE_Gw7XpI,56.72
US,obRG-2jurz0,11.69
US,AuWwlxym68g,9.31
US,D818vkK10UQ,43.94
US,xi8u9DcC0_Q,98.13
US,OWz3Fa_qK5Q,25.98
US,AIrxDop0GCQ,96.24
US,8hYTPl7MkiA,33.24
US,mniFYSyH7HE,22.34
US,g5CNiarSdbU,33.65
US,Wpr2WvQn-kg,3.57
US,NBYL_QwYhjs,1.7
US,uYaN4OLxm08,2.43
US,FZiCWBplZ90,37.52
US,YDyqnYhxTTw,6.2
US,YrVTJd6mvpE,8.91
US,g3IvVejktJE,0.79
US,pojXEFDFMw8,7.57
US,QsK6c2dRhv0,0.8
US,SmqLoqByhL0,14.16
US,yExDk_Re0Kw,35.64
US,STI2fI7sKMo,2.15
US,0Rt329xQUjM,2.41
US,Mjl4OReUX-c,82.33
US,O-aQA1HKctQ,20.35
US,5y-tCo_v7pk,38.78
US,b33PN2NB2Do,16.28
US,Vq5cYJ4vtvk,2.81
US,9TCdWhmtxCk,46.66
US,xtR7m-Fl-F0,46.15
US,HbKnEQdCjGg,24.07
US,kjbimjCQYdY,12.36
US,Wl7V4LwkfQE,66.52
US,F3eSaEHSCu0,4.07
US,RdAJZJd_O2E,42.17
US,l0jGg-MUd-U,5.41
US,6gFj1XJ6b5o,92.61
US,8UHMSVOHddE,73.02
US,lDyHwwSMRmM,10.88
US,AB_u_kOSP8Y,60.78
US,J6iyX87SBP0,93.65
US,D7JorwX31CQ,72.24
US,RF_7NIHp6Yo,6.45
US,tKHC0X2EwAs,72.96
US,JDkHmQEOkYo,49.92
US,ceJcHUoO734,21.26
US,tfuZKI4sTp8,10.19
US,kIHhVkkHV2k,42.36
US,AWtpYfjylCo,82.89
US,l3f_1zEEnR0,97.05
US,ZzO8VAOJs4U,93.7
US,Mmn0zFalrD4,5.6
US,3baKe4B3eyI,2.89
US,v_CMMWCN5nQ,82.21
US,q260bjSiyq0,1.38
US,sciODVQP43w,94.86
US,wNhYCsu3WWk,50.47
US,zFuOksI6AVg,64.32
US,lRdsL1z7Ml4,86.12
US,GpbMbBNP-NI,45.18
US,Bf22Vq5phKo,87.31
US,PSA-TnMwK9c,0.9
US,mZpGOQ7tBKE,59.96
US,NtN98IkKxmk,67.01
US,kce7M5FJ5GM,13.06
US,KiAdIPw_QCk,13.89
US,6VhU_T463sU,6.15
US,Ps-nEyvsCKY,1.09
US,ZP57Kn9eAAQ,4.91
US,yzJtC835sio,56.64
US,8rWuGBPA7bE,42.01
US,W-FxnLAnlGg,29.9
US,IgUlowmSeHo,85.19
US,fLjXIFvafSE,25.23
US,5MJpurZ9ShI,46.13
US,1sJHx2s4Pp4,11.21
US,HmBIn9De-Yc,22.75
US,eDelIZDzmwQ,22.85
US,TV42WARem_o,15.51
US,RsGqQC2tRRM,1.54
US,DRfniGCgW0I,44.28
US,K7NE3nfdkgg,66.66
US,xfmipNU4Odc,95.08
US,V59YAu9l-gY,31.93
US,bS9zXmexXUQ,6.5
US,PXAZ3KphJz4,0.8
US,vFK7oWLWapc,39.85
US,_-aDHxoblr4,62.96
US,HxuRKqGx0Ik,21.92
US,RFeQ_Ul1jB0,9.07
US,UgpL43chE-E,16.2
US,nAsrsMPftOI,3.23
US,FUPQ8Lz_kSk,36.64
US,Qbg2p9PHVo4,9.58
US,DmWm3ar0PiQ,70.49
US,bqIVwa9VFDM,90.69
US,JQkjAhmvITI,72.38
US,Nsg6ZDd4NfQ,96.78
US,ilaSwO2fx40,21.5
US,DSG-zxGRkJw,18.66
US,LYX7CnSiBSM,87.7
US,UiWGp8dFr5k,4.65
US,pwGbwYAfSmg,97.59
US,p1tiCgVnCQ0,3.15
US,uZUOzSMDBjg,38.6
US,kDRRvz4y7ms,12.65
US,IQ2lnlj9WzQ,17.07
US,gfmXCAwBkCE,55.75
US,DkXD5949qqQ,98.61
US,chFKDaZns6w,35.93
US,scMSeVaE7Ao,27.13
US,KOJnOCdBr4s,31.88
US,1KG8Qha7uXw,75.94
US,seplheZ6d7M,56.84
US,BSHh0MmJM1U,1.1
US,-NEhvlJA5q8,12.8
US,Qc9-dHabR2E,8.13
US,EbXHZ4WoyFY,1.39
US,4-flcAEK0QI,14.93
US,Nr42pNrK5iU,26.64
US,4VDylTCCzOY,37.83
US,D5bEwcJ8eCI,92.18
US,BLXLPisBe8s,23.34
US,ziLNTsTPL4k,95.86
US,cON3fiEm3Lc,53.72
US,n5IdKE3rhII,68.78
US,oJToMo97UOU,60.66
US,ljEjBIZ2qCQ,99.01
US,RbNaEwp7hMw,7.16
US,MICQb4QW448,8.78
US,IJlXXvSFyUU,39.12
US,pihJVwap7iI,36.46
US,rzVJrBOsf0M,79.72
US,QME3eyBXqpU,97.07
US,JuhWVxLtfWQ,2.29
US,AM1pavPRU8E,93.72
US,2sxuAm569IY,32.48
US,ARA0AxrnHdM,7.31
US,XY5OYFc1tzU,94.5
US,RdAKIVgTKuw,15.98
US,TN5jzDgORqQ,3.05
US,JKFgn6tNU6w,64.39
US,KNEVjhCXZB4,2.54
US,xAXh7vSmjRk,58.61
US,H00djJq68VE,20.77
US,vDyYMcjf500,94.82
US,dRpNZV18N_g,30.08
US,qzLkSAVD8gA,34.27
US,_pP_C7HEy3g,52.17
US,MEEj62ZqFYo,4.06
US,TaldfjkrHy4,33.25
US,6oIWl1jLE20,14.47
US,sYorT6jRNDc,3.84
US,nzPcwk6O1Ks,34.49
US,1mpdJcGj8Qg,4.49
US,xe8Id7pDNOM,30.38
US,dm6ZSfE5muc,21.89
US,ZUV53Nn3PhA,4.73
US,FUQexMOrDBI,4.77
US,EQ748TZcuqs,88.29
